"StationId","Name","Domain","Stipend","Location","Branches","Project Description","Reqd Skill Sets","Reqd Electives",
"3065","Nomura - FinTech(Mumbai)","Finance and Mgmt","75000","Mumbai","Any B3 , Any B4 , Any C7 , A1, A2, A3, A4, A7, A8, AA, AB, B3, B4, C7,","PROJECT-1: ? Developing insights by tracking innovation as it happens, identifying promising startups, and determining how Nomura can integrate disruptive technologies into its business and services ? Participating actively in thought leadership and FinTech related communication ? Evaluate products/solutions of FinTech startups ? Drive and coordinate Innovation Office Powai initiatives internally ? Supporting Nomura’s FinTech initiatives like Voyager (Nomura FinTech Partnership Program), SET (Seek Experiment and Transform) and other initiatives. Preferably have knowledge of one or multiple technologies including: ? Artificial Intelligence ? Machine Learning ? Advanced Data Analytics ? Big Data ? RPA ? Python ? Block Chain ? Preferably have knowledge or interest in one or multiple core financial services industries including: ? Capital Markets ? Investment Banking ? Banking Services
","PROJECT-1: Deep interest in capital markets , Attention to details , Good Communication Skills , Good Presentation Skills , Good Programming skills , Multitasking skills
","PROJECT-1: -
",
"3064","Nomura - Wholesale Strategy(Mumbai)","Finance and Mgmt","75000","Mumbai","Any B3 , Any B4 , Any C7 , A1, A2, A3, A4, A7, A8, AA, AB, B3, B4, C7,","PROJECT-1: Work as a part of the Wholesale Strategy division on global, regional and divisional projects Conduct analysis of the competitive and general macro / market environment based on public data and industry reports used for senior management presentations. Consolidate/analyze quarterly financial results for Nomura and competitors Support strategy team seniors / business on special / ad-hoc projects (for e.g.: impact of changing regulations on capital market business, acquisition screening / evaluation, impact of Brexit on global banking industry, assessing FinTech opportunity etc.) Prepare presentations for senior management board meetings, town halls and off sites ? Most of the projects require working closely with strategy team members, business CAOs, finance and other functional teams in different regions; working independently or with the support of another member of the team
","PROJECT-1: Deep interest in capital markets , Analytical and Problem solving skills , EXCEL SKILLS , Good Communication Skills , Good Presentation Skills , MS EXCEL , Multitasking skills , Quick learner
","PROJECT-1: -
",
"1138","Nomura Global Markets(Mumbai)","Finance and Mgmt","75000","Mumbai","Any B3 , Any B4 , Any C7 , B3, B4, C7,","PROJECT-1: frontoffice team which works on a team extension model delivers pricing, modelling and risk management expertise to the Global Markets business. Founded as a centre of excellence, the group leads the way in price discovery and portfolio optimization techniques and is integral to the business’ aggressive revenue targets. The team is playing an integral role in structuring, pricing, risk management and new idea generation. Global Markets Division consists of the following teams (and selected individual will be allocated to any one of them) - Structuring, Quantitative Investment Strategies, Equity-Linked Multi-Strategy Ideas (Ideas Hub), CVA FVA Trading, Front Office Risk Preferred Criteria • Pursuing CFA/FRM level 1 • VBA Knowledge • Good interpersonal skills • Held some position of responsibility on campus • Proficiency in programming, mathematics and statistics is preferred for Algo trading team • Preferably undertaken some financial course(s) (few examples below) o Security Analysis and Portfolio Management o Derivatives and Risk Management o Financial Engineering o Financial Management o Fundamentals of Stocks and Stock Exchanges o SOP projects in Finance / Economics
","PROJECT-1: -
","PROJECT-1: -
",
"2823","Nomura Global Risk(Mumbai)","Finance and Mgmt","75000","Mumbai","Any B3 , Any B4 , Any C7 , B3, B4, C7,","PROJECT-1: - Work on certain Machine learning techniques for risk data visualization and risk model optimization. - Assist in creating what-if tools for Risk/Regulatory models. - Create Python based tools for Risk Model not covered by the systems Preferred Criteria 1. Strong interest in finance and economics 2. Strong programming skills, especially, hands-on experience with Python, R, MATLAB or C++ (very strong in at least one language) 3. Basic coursework on Probability theory and Statistics 4. Basic coursework on Econometrics and time series analysis
PROJECT-2: ? Monitor and analyze client portfolios in terms of exposure, risk profile and margin level. ? Modeling of financing securities and portfolio risk modeling in python, R or C++ ? Enhance business process within PS Risk, from streamlining report generating process, database management and develop analytical tools. ? Automate different reports, risk management tool and other processes wherever possible to focus on risk management and increase the efficiency. ? PC skills with advanced competency in Microsoft Excel, Macros, VBA, Access database, and SQL are preferred. ? Analytically inclined. Candidates should have basic understanding of Risk Management ? Comfortable in any one computer language like python, C++, R or Matlab ? Computer Science (preferably having done electives in Economics and Finance) ? Self-motivated and ability to multi-task under pressure and meet various deadlines.
PROJECT-3: ? An opportunity to understand the functioning of the Credit Risk Division in Investment Banking ? Learn and understand credit risk analysis, assignment of credit ratings and writing of reports ? Work on projects in portfolio monitoring, such as building Business Intelligence tool to monitor risk and trends within the portfolio, and prompt timely action ? Participating in on-going and ad-hoc projects e.g. the development of credit rating scorecards and new rating criteria etc Desired ? Analytical approach and interested in Analysis / Research ? Interested in using technology and data analytics to bring about change. ? Proficiency in data visualisation software such as PowerBi would be an added advantage ? ‘Go-getter’ with ability to multi-task and adhere to strict timelines
PROJECT-4: Roles and Responsibilities ? Diligently source and maintain historical market data for VaR / Stressed-VaR / expected shortfall and other risk models. ? Update VaR window and analyze change in VaR due to market data changes ? Review optimal window for Stressed-VaR and analyze impact of change in optimal window ? Provide impact analyses around changes in time series data including review of various input parameters ? Set criteria and identify appropriate proxy for time series data ? Build expertise around market data for one / more asset classes (Equity, Rates, Credit, FX, Commodities, Securitized Products. etc.) to undertake ad hoc analyses ? Connect and coordinate with risk managers and market risk middle office across all regions to support ad hoc requirements ? Help achieve operational efficiencies through process re-engineering and automation Key learnings ? Risk management, risk sensitivities (Greeks) and financial derivatives. ? Regulatory developments ? Exposure to Bloomberg and other market data vendors ? Hands-on experience on programming languages such as Matlab, Python, R etc. Skills Required ? Good communication skills ? Strong analytical and excel skills ? Quick Learner ? Attention to detail
","PROJECT-1: Good Communication Skills , Good Presentation Skills , Good Programming skills
PROJECT-2: -
PROJECT-3: -
PROJECT-4: -
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
PROJECT-4: -
",
"548","Nucleus Software Export Ltd(Noida)","IT","15000","Noida","A3, A7, A8, AA,","PROJECT-1: Will be updated
","PROJECT-1: -
","PROJECT-1: -
",
"5062","nurture.farm (A Subisidiary of UPL Ltd.)(Bangalore)","","50000","Bangalore","Any A8 ,","PROJECT-1: Indian Farming has been largely using primitive techniques and practices. The project will aim to provide farmers with end to end support from consultancy to providing them suggestions on the basis of preventive ML models. nurture.farm also owns agriculture machines which we provide them as services to the farmer. The project also include providing them platform (e.g. app) to provide them services. Technology used will be : Go, Java, SQL and NoSQL databases, gRPC, graphQL, Rest
PROJECT-2: Indian Farming has been largely using primitive techniques and practices. The project will aim to provide farmers with end to end support. The project will aim to find new features using available data and domain knowledge. Project domain Agrotech (Agriculture + Software)
","PROJECT-1: -
PROJECT-2: -
","PROJECT-1: -
PROJECT-2: -
",
"550","Nutanix Technologies India Pvt. Ltd.(Bangalore)","IT","90000","Bangalore","A7, A7B1, A7B2, A7B3, A7B4, A7B5,","PROJECT-1: (a) Project description in terms of broad phases: Nutanix is the fastest growing software infrastructure startup in the last decade and we’re expanding our team of world-class programmers to architect, design, test, and implement our super-scalable compute and storage infrastructure for enterprise-class virtualization. Nutanix is able to provide Google-like distributed data center technology to the masses; bringing the public to the private cloud. Nutanix is building the software-defined computing platform for next generation data centers that will be scale-out, flash-enabled, and converged. Data centers of the future will run on commodity x86 servers, with most services being virtual (software-defined). We’re building a distributed system that collapses compute and storage into a single tier of machines, and our vision is to fuse the public with private clouds; seamlessly. We aim to enhance special-purpose storage appliances that sit multiple hops away from a general-purpose compute, just like Hadoop did for big data workloads. (b) Identify domain area and various sub areas of the Project: This is an aggregate position for all back-end systems roles including (but not limited to) working on the core data path, platform deployment, manageability and serviceability. There will be various projects in the manageability and serviceability back-end systems. The exact project will be decided after interacting with the students depending on their interest and skills Project 2 Title: full stack web application development Description : This is an aggregate position for full stack web application development roles including (but not limited to) working on front-end, backend and automation. There will be various projects on web stacks using nodeJS, Java and front end using HTML/JS/CSS. The exact project will be decided after interacting with the students depending on their interest and skills.
","PROJECT-1: Java/Python/Javascript/NodeJS , Ability to learn and adapt , Ability to multi-task , Ability to think and analyze situations logically , Analytical and Problem solving skills
","PROJECT-1: -
",
"4978","NutriPal Healthcare Pvt Ltd(Ghaziabad)","","20000","Ghaziabad","Any","PROJECT-1: React Web Developer Required for building mission critical tech to enable Health coaches Project domain Web Development Skills: • React Js, Javascript, HTML, CSS • Communication skills • Fluent communication in English (verbal & written)
","PROJECT-1: -
","PROJECT-1: -
",
"4979","NutriPal Healthcare Pvt Ltd - Non Tech(Ghaziabad)","","12000","Ghaziabad","Any","PROJECT-1: • Manage analytics & provide insights to digital marketing, digital customer experience & ops POCs (intermediate skills in excel & basic data analytics is a must-have) • Manage SEO (search engine optimisation) charter to boost NutriPal’s digital presence & discovery by managing SEO-focussed content, website & back-links.
","PROJECT-1: -
","PROJECT-1: -
",
"19","Nvidia Graphics - Hardware(Bangalore)","Electronics","35000","Bangalore","A3, AA,","PROJECT-1: As a Hardware Engineer at NVIDIA you will design and implement the industry&apos;s leading Graphics, Video and Mobile Communications Processors. Specific areas include 2D and 3D graphics, mpeg, video, audio, network protocols, high-speed IO interfaces and bus protocols, and memory subsystem design. You will be responsible for Architecture and micro-architecture design of the ASICs, RTL design and synthesis, Logic and Timing verification using leading edge CAD tools and Semiconductor process technologies.
PROJECT-2: Specific areas include architecture modeling, analysis and performance verification. The team works on GPUs across all application domains such as gaming for PC and mobile devices, professional graphics & visualization and high performance computation. Skills you will use/develop C++ modeling, test development RTL design, debug ASIC design & verification tools, methodologies Computer architecture, Graphics, GPU micro-architecture, parallel computing Performance evaluation, analysis and debug Perl/Python scripting Areas you will be working on - COMPILERS, COMPUTER ARCHITECTURE; MEMORY SYSTEMS ARCHITECTURE, COMPILER ARCHITECTURE
PROJECT-3: As a design and verification/validation engineer in the ARM CPU team, you will be working on the next generation of 64bit ARM CPUs and SOCs. As part of this assignment the intern will get a chance to learn about computer architecture at a very granular level, System Verilog, Design Verification, SOC Verification, Verification methodologies and C/C++ programming. The intern also will get an opportunity to get familiar with industry standard tools in verification and validation
PROJECT-4: As a post silicon validation engineer you would be working on cutting technologies in post silicon validation, thermal validation, silicon characterization, board bring-up and would be playing with oscillometers in the lab.
PROJECT-5: As a Hardware Engineer at NVIDIA you will design and implement the industry&apos;s leading Graphics, Video and Mobile Communications Processors. Specific areas include 2D and 3D graphics, mpeg, video, audio, network protocols, high-speed IO interfaces and bus protocols, and memory subsystem design.
","PROJECT-1: Computer Architecture , Digital Design , Digital Electronics , Perl , Python , RTL design , Validation , Verilog , VLSI Design , VLSI Testing , Hardworking , proactive , Quick learner , sincere , Team spirit
PROJECT-2: Compiler Architecture , Computer Architecture , Digital Electronics , FPGA , Perl , Python , Verilog , VLSI Design , VLSI Testing , Problem Solver, Self-starter , Hardworking , sincere
PROJECT-3: Computer Architecture , Digital Electronics , FPGA , Perl , Phython , Verilog , VLSI Design , VLSI Testing , Problem Solver, Self-starter , Hardworking , sincere
PROJECT-4: Computer Architecture , Digital Design/Verification , Digital Electronics , Digital Logic Design , FPGA , VLSI Design , VLSI Testing , Problem Solver, Self-starter , Hardworking , sincere
PROJECT-5: Computer Architecture , Digital Design/Verification , Digital Electronics , FPGA , Perl , Python , Verilog , VLSI Design , VLSI Testing , Problem Solver, Self-starter , Hardworking , sincere
","PROJECT-1: ANALOG & DIGIT VLSI DES(-) , COMPUTER ARCHITECTURE(-) , DIGITAL DESIGN(-) , DIGITAL ELECTRO & MICRO(-) , VLSI ARCHITECTURE(-) , VLSI DESIGN(-) , VLSI TEST & TESTABILITY(-)
PROJECT-2: ANALOG & DIGIT VLSI DES(-) , COMPUTER ARCHITECTURE(-) , DIGITAL DESIGN(-) , DIGITAL ELECTRO & MICRO(-) , VLSI ARCHITECTURE(-) , VLSI DESIGN(-) , VLSI TEST & TESTABILITY(-)
PROJECT-3: ANALOG & DIGIT VLSI DES(-) , COMPUTER ARCHITECTURE(-) , DIGITAL ELECTRO & MICRO(-) , VLSI ARCHITECTURE(-) , VLSI DESIGN(-) , VLSI TEST & TESTABILITY(-)
PROJECT-4: ANALOG & DIGIT VLSI DES(-) , COMPUTER ARCHITECTURE(-) , DIGITAL ELECTRO & MICRO(-) , VLSI ARCHITECTURE(-) , VLSI DESIGN(-) , VLSI TEST & TESTABILITY(-)
PROJECT-5: ANALOG & DIGIT VLSI DES(-) , COMPUTER ARCHITECTURE(-) , DIGITAL ELECTRO & MICRO(-) , VLSI ARCHITECTURE(-) , VLSI DESIGN(-) , VLSI TEST & TESTABILITY(-)
",
"552","Nvidia Graphics - Hardware(Hyderabad)","Electronics","35000","Hyderabad","A3, AA,","PROJECT-1: As a Hardware Engineer at NVIDIA you will design and implement the industry&apos;s leading Graphics, Video and Mobile Communications Processors. Specific areas include 2D and 3D graphics, mpeg, video, audio, network protocols, high-speed IO interfaces and bus protocols, and memory subsystem design.
","PROJECT-1: Digital Electronics , Verilog , VHDL
","PROJECT-1: -
",
"1472","Nvidia Graphics -Software(Bangalore)","IT","35000","Bangalore","A3, A7, A8, AA,","PROJECT-1: A key part of NVIDIA’s strength is our unique tools for analysis, visualization, debug and automated regressions. We are looking for bright engineers to participate in our fast-paced Agile software team and to continue and improve our extremely high production quality standards. These tools are used by all the engineers in NVIDIA. We are continuously pushing the envelope and needing the next generation of tools to enable the next generation of chips. The tools we build involve high compute infrastructure to allow very large scale distributed, cross-platform runs of mission critical proprietary applications, creating integrated development and debugging environments (such as Eclipse), implementing software engineering methodologies and tools to improve code quality, creating and driving quality build and release processes, and driving the performance improvement of chips we develop Areas you will be working on - object-oriented programming and design background: Object Oriented Perl, C++ or Java preferred - interpreted language skills – Object Oriented Perl preferred - Experience in software development life cycle in Linux based platforms preferred
","PROJECT-1: C++ , Computer Graphics , Data structures and algorithms , OOPS , Software Development & Testing , Problem Solver, Self-starter , Hardworking , sincere
","PROJECT-1: COMPUTER GRAPHICS(-) , COMPUTER PROGRAMMING(-) , DATA STRUCTURES & ALGO(-) , OBJ ORI ANALYS & DESIGN(-) , OBJECT ORIENTED PROG(-)
",
"3367","OfBusiness(Gurgaon)","IT","30000","Gurgaon","Any A3 , Any A7 , Any A8 , Any AA , A3, A7, A8, AA,","PROJECT-1: OfBusiness is a welfunded startup which is a unique combination of Fintech and Ecommerce. OfBusiness is on the mission to bring a change, by leveraging Technology, in the way SMEs in India transact with one another. In our quest, OfBsiness is building India’s most trusted SME network, serving all that they care for: credit, commerce (material supply) and logistics. .As part of the internship, the candidate will be working on the core technology platform (backend, app and web) which enables commerce and credit transactions e.g. Bidding engine, Credit Underwriting, Loan Management System. You will get an opportunity to work with and learn from engineers who have developed popular products Hike Messenger, Wynk music, Snapdeal, My Airtel App. Some of the news articles where we have been featured. • http://www.business-standard.com/article/companies/online-marketplace-ofbusiness-raises-5-million-in-series-a-funding-116022500162_1.html • http://economictimes.indiatimes.com/small-biz/startups/investors-head-to-enterprise-focused-ecommerce-firms-for-profit/articleshow/51130605.cms • http://m.timesofindia.com/business/india-business/fBusiness-racks-up-5m-series-a-round/articleshow/51131096.cms • http://timesofindia.indiatimes.com/business/india-business/OfBusiness-gets-another-Rs-75-crore-led-by-Zodius-Cap/articleshow/55951333.cms 1. Commerce Bidding engine: OfBusiness commerce platform enables Suppliers of Bulk Material (like Steel) to Bid in real time for the various requirements posted on the OfBusiness platform in a secure and transparent manner. 2. Credit Underwriting: Using various data points about an SME like transaction history, processing bank and financial statements; and applying Machine Learning models come up with a score like CIBIL which can guide the business whether to give loan to the SME or not. 3. Loan Management System: Once an SME has been given a loan, this system takes care of the complete loan management , leger and its disbursement for purchase on the ofbusiness platform.
","PROJECT-1: Data Structure , Data structures and algorithms , Java , Phython , Python , React JS , Problem Solver, Self-starter , Ability to learn fast , ability to learn, adapt and deliver , Ability to work at high speed , Ability to work under pressure , Analytical and Problem solving skills , Creative , Good Presentation Skills , Good Programming skills
","PROJECT-1: DATA STRUCTURES & ALGO(-)
",
"559","Oracle India Pvt Ltd.(Bangalore)","IT","50000","Bangalore","A7, C6,","PROJECT-1: Oracle Fusion Applications is the newest product suite in the Oracle Applications portfolio. It is the only Oracle Applications offering available to customers both on premises and in the cloud. Oracle Fusion Applications were designed, from the ground up using the latest technology advances and incorporating the best practices gathered from Oracle&apos;s thousands of customers and is core part of the Software as a Service (SaaS) public cloud solution that Oracle offers. They are 100 percent open-standards-based business applications that set a new standard for the way we innovate, work, and adopt technology. These best-of-breed SaaS applications in Oracle Cloud are integrated with social, mobile, and analytic capabilities to help deliver the experience customers expects and the performance the market demands. Oracle Fusion Applications includes over 100 modules across the following core enterprise application product domains • Customer Experience (CX) – Oracle offers the most complete customer experience portfolio solution to meet customer experience initiative, large or small and built around best-in-class marketing, commerce, sales, service, and social solutions • Human Capital Management (HCM) – Oracle offers breadth and depth of a global Human Resource (HR) end-to-end solution covering core HR, talent management, workforce management, workforce rewards as well as workforce optimization and workforce analytics. • Enterprise Resource Planning (ERP) – Oracle offers the most comprehensive integrated and scalable for streamlining your enterprise business processes with Financials, Procurement, Project Portfolio Management and more, which help customers increase productivity, lower costs, and improve controls. • Supply Chain Management (SCM) – Oracle Offers SCM enabling companies to rapidly deploy supply chain management functionality integrating and automating all key supply chain & manufacturing processes, from design, planning, and procurement to manufacturing and order fulfillment. • Enterprise Performance Management (EPM) - Oracle’s market-leading EPM applications combined with the innovation and simplicity of the cloud, enable companies of any size to drive predictable performance, report with confidence, and connect the entire organization. As part of the team developing business applications Software as a Service (SaaS) for the Cloud, we innovate and make significant contributions to strategic Cloud development at Oracle. We design and build solutions for solving complex business problems with the use of cutting-edge technology and working collaboratively with teams across the globe. The basic skills required can be summarized as:- • Good programming skills, preferably in Java • Good Analytical & Problem Solving skills • Proficiency with data structures and algorithms • Knowledge of software engineering principles & best practices • Knowledge of REST/SOAP webservices
","PROJECT-1: -
","PROJECT-1: -
",
"557","Oracle India Pvt Ltd.(Hyderabad)","IT","50000","Hyderabad","A7, C6,","PROJECT-1: Oracle Fusion Applications is the newest product suite in the Oracle Applications portfolio. It is the only Oracle Applications offering available to customers both on premises and in the cloud. Oracle Fusion Applications were designed, from the ground up using the latest technology advances and incorporating the best practices gathered from Oracle&apos;s thousands of customers and is core part of the Software as a Service (SaaS) public cloud solution that Oracle offers. They are 100 percent open-standards-based business applications that set a new standard for the way we innovate, work, and adopt technology. These best-of-breed SaaS applications in Oracle Cloud are integrated with social, mobile, and analytic capabilities to help deliver the experience customers expects and the performance the market demands. Oracle Fusion Applications includes over 100 modules across the following core enterprise application product domains • Customer Experience (CX) – Oracle offers the most complete customer experience portfolio solution to meet customer experience initiative, large or small and built around best-in-class marketing, commerce, sales, service, and social solutions • Human Capital Management (HCM) – Oracle offers breadth and depth of a global Human Resource (HR) end-to-end solution covering core HR, talent management, workforce management, workforce rewards as well as workforce optimization and workforce analytics. • Enterprise Resource Planning (ERP) – Oracle offers the most comprehensive integrated and scalable for streamlining your enterprise business processes with Financials, Procurement, Project Portfolio Management and more, which help customers increase productivity, lower costs, and improve controls. • Supply Chain Management (SCM) – Oracle Offers SCM enabling companies to rapidly deploy supply chain management functionality integrating and automating all key supply chain & manufacturing processes, from design, planning, and procurement to manufacturing and order fulfillment. • Enterprise Performance Management (EPM) - Oracle’s market-leading EPM applications combined with the innovation and simplicity of the cloud, enable companies of any size to drive predictable performance, report with confidence, and connect the entire organization. As part of the team developing business applications Software as a Service (SaaS) for the Cloud, we innovate and make significant contributions to strategic Cloud development at Oracle. We design and build solutions for solving complex business problems with the use of cutting-edge technology and working collaboratively with teams across the globe. The basic skills required can be summarized as:- • Good programming skills, preferably in Java • Good Analytical & Problem Solving skills • Proficiency with data structures and algorithms • Knowledge of software engineering principles & best practices • Knowledge of REST/SOAP webservices
","PROJECT-1: -
","PROJECT-1: -
",
"5055","Oyla Inc(California)","","30000","California","A3, A7,","PROJECT-1: We are developing a novel RGBD camera; work will involve developing the interface for camera, processing the RGBD data and learning using the RGBD data Skills: DSP, Image Processing, Machine Learning
","PROJECT-1: -
","PROJECT-1: -
",
"4889","Perfios Software Solutions Pvt. Ltd. (Bangalore)","IT","15000","Bangalore","A7,","PROJECT-1: Who you are: - You have strong quantitative and problem-solving skills. - You are familiar with techniques in one or more of deep learning, computer vision and natural language processing. - You have strong programming skills (Python, Keras, PyTorch etc.) - You have the ability to quickly prototype ideas by adopting creative approaches. - You are pursuing B.Tech or M.Tech in Computer Science or related areas Project domain Data Science Skills: - You are familiar with techniques in one or more of deep learning, computer vision and natural language processing. - You have strong programming skills (Python, Keras, PyTorch etc.)
","PROJECT-1: -
","PROJECT-1: -
",
"2864","Petasense - Services & App Development(Bangalore)","IT","42000","Bangalore","Any A3 , Any A4 , Any A7 , Any A8 , A1, A2, A3, A4, A7, A8, AA, H103, H112,","PROJECT-1: Students will have the opportunity to be part of an early startup team (first 25 employees) and will play a critical role in laying the technology foundation for the startup. They will also get to work on bleeding edge technology such as connected devices and machine learning. Petasense use the latest tools and technologies in domains like Internet of things (IoT), machine learning, distributed systems.
PROJECT-2: Do you love tinkering with your Raspberries or Arduinos? Petasense is looking for minds who can help them build the next generation of IoT solutions. Critical to it is building world-class IoT devices running fast, efficient, smart and power-saving software. Students will have the opportunity to define, drive and execute some of the most interesting problems in IoT involving latest Connectivity technologies, Machine Learning, Edge Computing, Embedded software stacks.
","PROJECT-1: Fluent understanding of Python , Java/Python/Javascript/NodeJS , Sincere, team spirit and interest in research
PROJECT-2: 16/32 bit Micro-controller architecture , C++ , Sincere, team spirit and interest in research
","PROJECT-1: DATA STRUCTURES & ALGO(-) , DATABASE SYSTEMS(-) , OBJECT ORIENTED PROG(-)
PROJECT-2: COMPUTER NETWORKS(-) , NETWORK PROGRAMMING(-) , OBJECT ORIENTED PROG(-) , OPERATING SYSTEMS(-) , REAL TIME SYSTEMS(-)
",
"3911","Petasense Technologies Pvt. Ltd(Hyderabad)","IT","42000","Hyderabad","A1, A2, A3, A4, A7, A8, AA,","PROJECT-1: Intern will have the opportunity to be part of an early startup team (first 25 employees) and will play a critical role in laying the technology foundation for the startup. You will also get to work on bleeding edge technology such as connected devices and machine learning. We use the latest tools and technologies. Project domain: Internet of things (IoT), machine learning, distributed systems Skills: Data-structures & Algorithms, Object-Oriented Programming, DBMS Sincere, team spirit and interest in research DSA, OOP Python, Javascript programming
","PROJECT-1: -
","PROJECT-1: -
",
"4866","PharmEasy(Bangalore)","Health Care","25000","Bangalore","A7, A8, AA,","PROJECT-1: Our internship projects are focused on Software and Systems Design, development, comprehensive testing, Data Science and Analytics, Systems and Infrastructure engineering, etc. The candidate will get an opportunity to be part of the team creating world-class technology products and platforms that are at the forefront of the technology revolution in the Indian healthcare ecosystem. You will be exposed to software development life cycle (SDLC), agile methodologies, open source technologies, and how they are leveraged at Industrial scale and in a practical manner. Project domain : Healthcare Skills: ? Ability to take ownership of projects under the guidance of your mentor ? Must be an excellent problem solver ? Must be familiar with one of the languages Java / Python / Javascript/ Ruby / PHP for web development ? Solid understanding of DS and algorithms, OOP concepts, and MVC architecture Good knowledge of database technologies and use of relational and non-relational databases. Good Communication Skills ? Exposed to cutting edge and open source technologies ? Ownership of designing and building products end to end ? Pace - our results-oriented culture makes you see the impact of your work at amazing pace ? Real world problem - solve real world and India specific healthcare problems at a massive scale ? Openness - good ideas win not titles; Flat organisation. ? Growth - both professionally and personally; grow with one of the fastest growing health-tech companies in the world ? Trying - innovate and experiment without the fear of failure ? Flexi-timings - work for your satisfaction; not for the clock ? Casual settings - informal talk and dress, but do it well ? Fun - we work really hard, but party harder
","PROJECT-1: -
","PROJECT-1: -
",
"4921","Phone Post(Gurgaon)","Finance and Mgmt","15000","Gurgaon","Any","PROJECT-1: Being early stage, the student has flexibility to choose either a software development stream or a product & marketing stream as per their preference and the need of the company. They will get guidance from experienced Co-Founders. We are looking for entrepreneurial students who seek to start their own startup in the coming years and thus making this PS II experience very relevant and valuable to them.
","PROJECT-1: -
","PROJECT-1: -
",
"4229","Pilani AtmaNirbhar Resource Center (PARC)(Pilani)","Others","15000","Pilani","Any","PROJECT-1: Evaluation of readily available and customizable Enterprise Resource Management (ERM) systems relating to NGOs and choosing the best one to meet the requirements of PARC to create a customized Stakeholder Engagement System (SES). The customized SES shall be web based and shall incorporate seamless integration to enable and work with the following functionalities, among others : 1. Stakeholder management – Alumni, donor, fundraiser, volunteer 2. Committee management 3. Email management 4. Event management 5. Email/SMS marketing 6. Social media integration 7. Website and payment gateway integration The SES shall be user friendly and shall also be integrated with G-suite for non-profits. The project shall also include testing and initial installation. Project domain : Information Technology Skills: IT system integration, Business process, Social sector engagement Project conception and execution IT project execution, Software testing, Management processes in Social sector
","PROJECT-1: -
","PROJECT-1: -
",
"5036","Pixcy(Bangalore)","","12000","Bangalore","A3, A7, A8,","PROJECT-1: Skills : React
","PROJECT-1: -
","PROJECT-1: -
",
"5037","Pixcy - Computer Vision(Bangalore)","","12000","Bangalore","A3, A7, A8,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"5038","Pixcy - Marketing Designing(Bangalore)","","12000","Bangalore","Any","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"4824","Pixxel (Syzygy Space Technologies Pvt. Ltd.)(Bangalore)","IT","30000","Bangalore","A7,","PROJECT-1: Pixxel builds and operates remote sensing earth observation satellites. After the satellites are built, they need to undergo a software-in-loop-simulation to validate them for further tests and launch. The candidate will work on development of such simulation software. Project domain Space Technology, Computer Science Skills: Object Oriented Programming, GUI Development, Version Control Documentation and debugging skills, clarity in communication Object Oriented Programming, Discrete Structures and Algorithms, Computer Architecture (optional) Development of simulation software that will be used to test and validate actual batches of satellites for further hardware testing and launch. • Brush with industry grade software version control and software development practices • Study of space and military grade software testing standards and practices • Work with an interesting mix of experienced scientists and a young enthusiastic team of space engineers.
PROJECT-2: Pixxel builds and operates remote sensing earth observation satellites. The high-quality image data is bulky, which is why with the very low power available on the satellite, it is important to compress it efficiently and in a lossless manner. In this project students will work on a novel image compression algorithm, optimize it for low power FPGAs and design space hardware around it. Furthermore, the board will be designed to provide for machine learning hardware capabilities to host image correction algorithms in the future. Project domain: Space Technology, Electronics Skills: Computer Architecture, Experience with FPGAs, Digital Signal Processing, Analog Electronics, Digital Electronics, System Verilog/VHDL, MATLAB Documentation and debugging skills, clarity in communication, hands-on experience with FPGAs and Circuit Design Digital Signal Processing, Embedded Systems (optional), Analog Electronics, Digital Electronics, Computer Architecture (optional), Power Electronics, Network Programming (optional) • Hands-on experience with design of space grade electronic hardware • Get to work with an interesting mix of experienced scientists and a young enthusiastic team of space engineers. • FPGA Programming and fault-tolerant circuit design according to Space/Military standards.
PROJECT-3: Pixxel builds and operates remote sensing earth observation satellites. The satellite experiences extreme temperatures and temperature gradients, throughout the orbit. A thermal engineer designs the thermal control systems with space grade insulators, reflectors, heaters, etc. The project shall be aimed to develop a Finite Element Model for the thermal analysis, conducting multiple iterations of the thermal analyses in TMG solver (space thermal module), and aid the thermal engineer in designing the control system. The project shall later also consist of devising a methodology for validating the results of the TMG numerical solver by carrying out simple analytical calculations in the aim of concluding that the solver results are acceptable. Furthermore, the project also involves off-topic tasks such as implementation, procurement, documentation and testing of thermal hardware as applicable. Project Domain : Space Technology, Mechanical Engineering, Thermal control systems Skills: Heat transfer, Differential equations, FEA formulation (mathematical modeling) Documentation and Communication Skills Heat Transfer, Numerical methods for heat transfer (optional), Material science • Second hand experience of designing a space system’s thermal control • Hands on experience of numerical modeling and analytical modeling of complex multi DOF system • Hands on experience of TMG solver (MAYA HTT, FEMAP/SIMCENTER) • Work with an interesting mix of experienced scientists and a young enthusiastic team of space engineers
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
",
