"StationId","Name","Domain","Stipend","Location","Branches","Project Description","Reqd Skill Sets","Reqd Electives",
"5166","JPMS GR&C CTC Credit Risk Analyst(Mumbai)","Finance and Mgmt","75000","Mumbai","B4A3, B4A7, B4AA,","PROJECT-1: Overview: Treasury/CIO oversees a $400Bn global fixed income investment portfolio used to manage the Firm’s interest rate and currency exposure. The portfolio comprises a wide range of fixed income products, including asset-and-mortgage backed securities, municipal bonds, and government securities. CTC Credit Risk manages the credit risk emanating from this investment portfolio as well as “other” Corporate businesses (Firm-wide Pension Plan, Insurance programs, and Mortgage Servicing Rights). Working in Credit Risk management will give the successful candidate the opportunity to work alongside senior portfolio management and risk management professionals and support regional Credit Risk leadership in an area of the Firm that covers the entire spectrum of asset classes & financial products. Treasury/CIO is an ideal location within the Firm to obtain broad perspective of, and to influence, Firm-wide risk management decisions. The CTC Credit Officer reports to the CTC Chief Risk Officer (CRO) and is responsible for the end to end credit risk framework within the CTC line of business. Description: CTC Credit Risk seeks to hire an analyst to join its Mumbai-based team. As part of the team’s investment portfolio risk management responsibilities, CTC Credit Risk maintains a large portfolio of quantitative and qualitative credit risk models used for stress testing and credit reserve determination purposes. The selected individual will play an important role in partnering with senior team members in the development of new quantitative and qualitative loss estimation frameworks, as well as the management of existing frameworks. Apart from the above described quantitative responsibilities, the individual will work alongside a team of analysts/associates that deliver detailed and high quality credit analysis of CIO&apos;s existing and new investments in various credit assets (municipal bonds, corporate bonds, sovereign bonds, CLOs, other various securitized assets). Specific responsibilities include: • Perform in-depth credit analysis for various potential and existing CIO investments across the fixed income spectrum. Engage with senior members of CTC Credit Risk and the Portfolio Management teams to complete risk analysis and present conclusions • Participate in the development and maintenance of various credit loss models related to CCAR stress testing as well as CECL reserve projections. Liaise with independent Model Review teams to prepare model documentation, pass credible challenge and obtain usage approvals • Perform analysis for portfolio credit impairment projections as part of various Firmwide exercises including the industry-wide annual CCAR process and quarterly CECL reserving process • Work alongside senior team members around product specific deep dives required to support risk discussions, including preparation and delivery of presentations for various senior Risk forums such as the CTC Investment Committee and the CTC Risk Committee • Partner with the Front Office, Finance, Valuation Control Group, Model Review Group, Policy, Finance, Technology and Middle Office to other ongoing projects, thus leading to the continued build-out of the CTC Credit Risk franchise Required Skills & Experience: • Strong quantitative and analytical background with an understanding of different investment products and derivative instruments; able to perform deep dive into portfolio and analyze investment opportunities highlighting key risks • Master’s degree in Mathematics, Statistics or Business is preferred. • Relevant experience in credit risk management, quantitative model development or credit loss forecasting would be ideal • Knowledge around regulatory requirements as relates to a credit risk portfolio, including stress testing and loss reserving would be ideal • Excellent oral and written communication skills, with an ability to deliver effective presentations to senior management • Demonstrated ability to partner effectively across different businesses and functional areas • Ability to work under pressure • Strong critical thinking skills, with thorough attention to detail • Resourceful, and ability to multitask effectively Education • An undergraduate degree is required. A Master’s degree in mathematics, statistics or business is preferred Project domain Finance Skills: Financial statement analysis knowledge is required Good working knowledge / experience in Python and Excel VBA Sincere, team spirit and innovative
","PROJECT-1: -
","PROJECT-1: -
",
"4839","JPMS GR&C Quantitative Research – Fintech(Mumbai)","Finance and Mgmt","100000","Mumbai","A3, A7, A8, AA, C6,","PROJECT-1: The Quantitative Research (QR) team of the Corporate & Investment Bank is an expert quantitative modeling group in J.P. Morgan, a worldwide leader in financial engineering, statistical modeling, and portfolio management. With more than 700 researchers worldwide, QR partners with traders, marketers, and risk managers across the globe. The QR team in Mumbai was established in 2015 and has grown since to provide quantitative finance support to various markets businesses includes Equities, Fixed Income, Spread, Commodities, Counterparty Credit and Wholesale Credit. You’ll make an impact by • Guiding models through the entire development lifecycle, including preparing high-quality documentation and driving the models through the internal model review & approval process • Analyzing as well as developing mathematical models for systematic quantitative trading strategies, for example Electronic Trading Algorithms, Index Arbitrage, Statistical Arbitrage, portfolio optimization, flow recommendation research, IOI and Market Making • Rapid prototyping & deployment of business intelligence tools for use by traders • Market microstructure research, back-testing and reporting frameworks for market-making and quoting strategies • Full-range of programming tasks (in C++ and Python) – problem analysis, solution determination, code design and development, integration, test, modification and documentation Skills: • The candidates must know at least one object-oriented language (preferably Python) and must be willing to code. • The candidate must be interested towards Mathematics (Linear Algebra, Probability and Statistics). • The candidate must be willing to solve problems in the financial domain, so must be willing to learn Finance as per the needs of the project. • The candidate must be willing to take up any kind of project that QR offers, be it Technical Infrastructure projects or Modelling projects. • The candidate need not need to have a minor in Finance (although it is a plus if they have it), but a minor in Data Science or Machine Learning would be better suited for this role • The candidate must pay special attention in learning through the key topics mentioned in the table below even if it is not taught in the course prior to joining QR division. • The candidate must secure the minimum grade for each subject mentioned below along with the overall CGPA threshold mentioned in the first point Sincere, team spirit and innovative Course requirements: Mathematics II: 8 Probability and Statistics– 8 Object oriented Programming, Data Structures & Algorithms, Object oriented Design Patterns– 7.0 (on-campus) ;can avail off-campus as well Financial Engineering, Derivatives & Risk Management– Not a compulsion
","PROJECT-1: -
","PROJECT-1: -
",
"4846","JPMS GR&C WCS - Credit Portfolio Analytics(Mumbai)","Finance and Mgmt","75000","Mumbai","B3, B4,","PROJECT-1: • Primary responsibility of this role is to deliver data driven insights into the credit risk organization using business intelligence tools and big data infrastructure • Process both internal and external datasets using SQL and Python for analytics use cases • Utilize visualization tools such as Tableau, and prepare presentation materials for various stakeholders including senior management • Apply new and emerging analytical methods on real world data for the purposes of building solutions with a direct impact on the business line • Engage with stakeholders within credit organization to identify where data can inform / automate decision making • Assist with periodic updates to grading template updates and other reporting owned by the team Project domain Finance Skills: Good quant (stats) skills, number crunching, python coding is a plus and basic knowledge of finance. Good written and verbal communication • Experience and knowledge to write SQL and Python code for data analysis on large datasets is prerequisite - scripting, numpy, scipy, matplotlib, scikit-learn, jupyter notebooks is recommended • Experience in data analysis and dealing with large quantities of data • Prior experience with Excel and VBA • Experience in visualization tools like Tableau • Experience with machine learning algorithms, such as neural networks/deep learning, SVM, Random Forest, linear regression, etc. Sincere, team spirit and interest in research • Eagerness to learn about credit risk, risk parameters, stress testing and loss forecasting Any specific courses that student should have taken It would be helpful if they are pursuing CFA/FRM etc.
","PROJECT-1: -
","PROJECT-1: -
",
"5154","JPMS GR&C WCS –Process Strategy(Mumbai)","Finance and Mgmt","75000","Mumbai","B3, B4,","PROJECT-1: Wholesale Credit Solutions group is a newly created organization spanning across CB, CIB and AWM Credit Risk. This role will sit within the transformation team, a centralized team focused on reshaping the end-to-end Wholesale Credit Risk experience, while driving consistency, speed, efficiency across risk management processes. The team is segmented in two focus areas: run the bank (restructuring current processes and policies) and change the bank (implementing strategic processes utilizing new data and machine learning solutions). The Transformation team is a motivated, forward thinking team comprised of high-talent individuals with a singular focus of delivering innovative solutions. The position will work extensively with cross-Wholesale risk and technology teams to ensure the implementation of the enhancements to processes, policies and data/analytics. Position This role will be part of the Transformation team – process strategy team, working closely with business, risk, and technology partners to solve critical problems. In particular, the role will focus on strategic process improvement that enhances the current End-to-End credit risk process. Responsibilities Include but not limited to: • Own initiatives to resolve diverse problems identified by senior management across Wholesale Risk • Gather, synthesize, analyze and present project data and findings • Participate in working groups of senior credit officers • Support client stakeholders on key business decisions and change efforts • Develop strong trusted advisor relationships with key client stakeholders • Execute creative analyses, provide insight to identify issues and implement recommendations • Deliver strategic presentations for both internal and external audiences • Monitor industry trends and presents to broader team and senior executives Project domain Strategy Skills: Good quant (stats) skills, number crunching, python coding is a plus and basic knowledge of finance. Good written and verbal communication • Self-starter with the ability to solve problems creatively and deliver results while working in a dynamic, collaborative, and challenging environment • Strong attention to detail and accuracy is required • An outstanding ability to work well in cross-functional teams, analyze problems, apply quantitative analytical approaches, and communicate effectively and confidently Sincere, team spirit and interest in research • Eagerness to learn about credit risk, risk parameters, stress testing and loss forecasting
","PROJECT-1: -
","PROJECT-1: -
",
"4838","JPMS GR&C Wealth Management – Data Science – Credit Risk(Mumbai)","Finance and Mgmt","100000","Mumbai","A3, A7, AA, B4,","PROJECT-1: This role will be part of the Innovation Team that has been tasked to develop value added risk analytics solutions through the deployment of advanced analytical frameworks and Machine Learning algorithms on top of the firm’s big data resources. In particular, the role will focus on leveraging data to enhance the current End-to-End credit risk process across Wealth Management credit. Responsibilities Include but not limited to: • Analyze structured/unstructured data from internal and external data sources to drive actionable insights in credit risk. • Develop and implement machine learning models to deliver risk monitoring capabilities and improve productivity within credit risk processes. • Perform ad-hoc exploratory analysis and data mining tasks on diverse datasets from small scale to “big data”. • Develop data visualization and summarization techniques to convey key findings in dashboards and presentations to senior management. • Code your solutions (this is a hands-on position requiring strong programming skills on Day-1). Project domain Technology/Data Science Skills: Computer Programming, Software Engineering, Machine Learning & Databases. Good written and verbal communication Python is a must. Sincere, team spirit and innovative Any specific courses that student should have taken Python Machine Learning Artificial Intelligence Data Mining Neural Networks and Fuzzy Logic Course requirements: Data Structures & Algo : A-/A Data Base Systems – A-/A Object Oriented Programming – B/A-/A Design and Analysis of Algorithms – B/A-/A
","PROJECT-1: -
","PROJECT-1: -
",
"5162","JPMS Software Engineering Program(Bangalore)","Finance and Mgmt","50000","Bangalore","A3, A7, A8, AA,","PROJECT-1: When you work at JPMorgan Chase, you’re not just working at a global financial institution. You’re an integral part of one of the world’s biggest tech companies. In 16 strategic technology locations worldwide, our team of more than 50,000 technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning and cloud development. Our $10.8 billion annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world.Through this commitment, you’ll also be exposed to ground-breaking partnerships with FinTech companies and Silicon Valley tech firms. What to expect You’ll start this summer program with an in-depth orientation covering our strategies, products and systems, as well as an overview of our technology community. You’ll learn how technology drives the firm’s overall efficiency, improves our risk management and enhances our clients’ experiences. You’ll then join a Software Engineering team within our consumer, wholesale or corporate businesses. As part of our team, you’ll gain hands-on experience, receive one-on-one mentoring, meet with senior business leaders and build your professional network while making a difference for our customers. Top performers may receive the opportunity to join us as an analyst at the end of the summer. As a Software Engineer, you’ll make an impact by: ? Engage in the planning, architecture, development, and implementation of applications ? Write, modify, and test software ? Participate in next generation technologies focused on big data, cybersecurity, DevOps and cloud, and continuous integration and deployment ? Help grow and build technology platforms that will be used by almost half of all US households and many of the world’s most prominent corporate, institutional and government clients Project domain Technology Skills: • Advanced knowledge of application, data and infrastructure architecture disciplines • Understanding of architecture and design across all systems • Working proficiency in developmental toolsets • Ability to collaborate with high-performing teams and individuals throughout the firm to accomplish common goals • Proficiency in one or more general purpose programming languages and technology capability: Java, Python, HADOOP, Robotics, Web Apps, Mobile Apps. • Understanding of software skills such as business analysis, development, maintenance and software improvement Sincere, team spirit and interest in risk management Tech/IT • Degree – B.Tech / BE • Streams / Specialization – Computer Science, Information Science/ Information Technology, Electronics, Electrical, Electronics & Telecommunications • Backlogs – No current backlogs • Education Gap – Not more than 1 year • A well-rounded academic background with minimum aggregate 7 CGPA until date • Knowledge of IT programming languages (Java, Python, JavaScript, Go and other programming languages, networks and databases) • Strong interpersonal and communication skills • Ability to thrive in a fast-paced, collaborative environment • Relevant internship experience and leadership in school or community organization • Fluency in English is essential
","PROJECT-1: -
","PROJECT-1: -
",
"5196","JPMS Software Engineering Program(Mumbai)","Finance and Mgmt","50000","Mumbai","A3, A7, A8, AA,","PROJECT-1: When you work at JPMorgan Chase, you’re not just working at a global financial institution. You’re an integral part of one of the world’s biggest tech companies. In 16 strategic technology locations worldwide, our team of more than 50,000 technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning and cloud development. Our $10.8 billion annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world.Through this commitment, you’ll also be exposed to ground-breaking partnerships with FinTech companies and Silicon Valley tech firms. What to expect You’ll start this summer program with an in-depth orientation covering our strategies, products and systems, as well as an overview of our technology community. You’ll learn how technology drives the firm’s overall efficiency, improves our risk management and enhances our clients’ experiences. You’ll then join a Software Engineering team within our consumer, wholesale or corporate businesses. As part of our team, you’ll gain hands-on experience, receive one-on-one mentoring, meet with senior business leaders and build your professional network while making a difference for our customers. Top performers may receive the opportunity to join us as an analyst at the end of the summer. As a Software Engineer, you’ll make an impact by: ? Engage in the planning, architecture, development, and implementation of applications ? Write, modify, and test software ? Participate in next generation technologies focused on big data, cybersecurity, DevOps and cloud, and continuous integration and deployment ? Help grow and build technology platforms that will be used by almost half of all US households and many of the world’s most prominent corporate, institutional and government clients Project domain Technology Skills: • Advanced knowledge of application, data and infrastructure architecture disciplines • Understanding of architecture and design across all systems • Working proficiency in developmental toolsets • Ability to collaborate with high-performing teams and individuals throughout the firm to accomplish common goals • Proficiency in one or more general purpose programming languages and technology capability: Java, Python, HADOOP, Robotics, Web Apps, Mobile Apps. • Understanding of software skills such as business analysis, development, maintenance and software improvement Sincere, team spirit and interest in risk management Tech/IT • Degree – B.Tech / BE • Streams / Specialization – Computer Science, Information Science/ Information Technology, Electronics, Electrical, Electronics & Telecommunications • Backlogs – No current backlogs • Education Gap – Not more than 1 year • A well-rounded academic background with minimum aggregate 7 CGPA until date • Knowledge of IT programming languages (Java, Python, JavaScript, Go and other programming languages, networks and databases) • Strong interpersonal and communication skills • Ability to thrive in a fast-paced, collaborative environment • Relevant internship experience and leadership in school or community organization • Fluency in English is essential Good coding skills
","PROJECT-1: -
","PROJECT-1: -
",
"3958","Jubilant FoodWorks Ltd.(Noida)","Finance and Mgmt","","Noida","H149,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"5106","Kickdrum Technologies India Pvt. Ltd.(Bangalore)","IT","30000","Bangalore","Any A7 ,","PROJECT-1: Kickdrum has done over 60 technology due diligences for technology investments of $9B+ since 2018. Kickdrum is building a set of tools that help them to do these diligences efficiently such that their team is able to scale quickly to meet the rising Private Equity investment demand. Project domain Java, AWS, React or Angular Skills: Programming knowledge (data structures, algorithms, databases) and experience using at least one programming language. Work as a team, good verbal and written communication, curiosity and hunger to learn Data structures, Algorithms, Databases Expected learning (in bullet points) Students will be able learn, train and excel in the following by the end of the internship: • Java Spring boot • ReactJS (UI) • Amazon Web Services • Building software products from ground-up • Effective communication in the real world • How to work with an A-team • Selling your ideas and products to CXOs (Kickdrum Founders) • Variety of topics covered weekly that digress from programming
","PROJECT-1: -
","PROJECT-1: -
",
"5201","Kirloskar Oil Engines(Kolhapur)","Mechanical","","Kolhapur","A4,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"3603","Kizora Software Pvt. Ltd.(Nagpur)","IT","20000","Nagpur","Any A7 ,","PROJECT-1: Project domain: AIML, NLP, ML, additional skillset (nice to have): MacOS, IOS native application development Skills: Strong programming skills in Python, JS, TypeScript Web programming, Mac/IOS native coding Any specific courses that student should have taken AIML, ML, NLP, Datawarehouse, Data Analytics Any other requirements Strong communication skills, responsible behavior and ability work in distributed team Expected learning (in bullet points) 1. ML case identification and implementation 2. AI and NLP based BOTS 3. Web programming with ML embedded
","PROJECT-1: -
","PROJECT-1: -
",
"494","Knolskape Solutions Pvt. Ltd.(Bangalore)","IT","25000","Bangalore","A7,","PROJECT-1: Building complex business simulations along with the team using web technologies, data science and business models Project domain Business Sims Skills: Node.js, Python, React.js Good Communication Skills Any specific courses that student should have taken Web Development Courses Expected learning (in bullet points) Understand the process of building business simulations Work with team to build web applications with strong mathematical models
PROJECT-2: Building complex business simulations along with the team using web technologies, data science and business models Skills: Node.js, Python, React.js Understand the process of building business simulations Work with team to build web applications with strong mathematical models
","PROJECT-1: -
PROJECT-2: NodeJS , Python, Java, , ReactJS
","PROJECT-1: -
PROJECT-2: -
",
"3341","Knorr-Bremse Technology Center India Private Limited(Pune)","IT","","Pune","A4,","PROJECT-1: Domain : Mechanical
","PROJECT-1: -
","PROJECT-1: -
",
"3873","Kochar Tech(Gurgaon)","IT","","Gurgaon","A7, C6,","PROJECT-1: Domain: IT
","PROJECT-1: -
","PROJECT-1: -
",
"5286","Komprise India Pvt. Ltd.(Bangalore)","","30000","Bangalore","A7,","PROJECT-1: The project will involve learning various cloud technologies and help us build a multi tenant, micro services driven platform to help customer analyse and manage data. This will include building service and UI while optimizing the application for performance and scale. Project domain Analytics driven Cloud Infrastrcuture management Skills: Advance knowledge of CS concepts needed to nuiold scalable and performant application. Javascript or Java knowledge is not a requirement but nice to have. Good written and verbal communication in English, ability to work well with the team both in India and the US. Expected learning (in bullet points) • Understand various cloud technologies to be able to deliver highly efficient cloud services. • Understanding of Design, architecture and implementation of scalable and performant scloud services. • Deep understanding of File & object based storage systems whie specifically understanding protocols like NFS, SMB, S3. • Understanding various design and user expereicne principals while building simplified browser based UI. • Operations and management of cloud services and deployments. The intern will get exposure to some or all of above learnings based on the project and their performance.
","PROJECT-1: -
","PROJECT-1: -
",
"495","KPMG(Bangalore)","Finance and Mgmt","","Bangalore","H149,","PROJECT-1: Details awaited
","PROJECT-1: -
","PROJECT-1: -
",
"5134","Kredx(Bangalore)","IT","22000","Bangalore","Any","PROJECT-1: Involved in working on features including writing code, test cases, etc.., setting up infrastructure. Some projects will also involve setting up data pipelines for our data heavy projects. Skillsets: Programming, Data Structures, Algorithms, REST, Experience working on web framework, Experience in Test Driven Development
","PROJECT-1: -
","PROJECT-1: -
",
"4909","Kubric(Bangalore)","Computer Science","30000","Bangalore","A7,","PROJECT-1: Student will be working on identifying similarities between different entities ( eg: color / images ) and building a generic recommendation system Project domain : Software Engineering Skills: Data Structures / Algorithms / Python, Good Communication Any specific courses that student should have taken Algorithms / Data Structures / Coding in Python 10 Any other requirements Students should have experience building scalable backend systems, having worked on recommendation algorithms is a plus. 11 Expected learning (in bullet points) ? Building an end to end, production ready system ? Coding best practices ? Git versioning system
PROJECT-2: Student will be working on identifying similarities between different entities ( eg: color / images ) and building a generic recommendation system
","PROJECT-1: -
PROJECT-2: Data structure and Algorithms , Phython , coding/programming skills , communication skill
","PROJECT-1: -
PROJECT-2: -
",
"5264","Kuliza(Bangalore)","","","Bangalore","","PROJECT-1: 
","PROJECT-1: -
","PROJECT-1: -
",
"5255","Kwick Living (I) Pvt Ltd(Mumbai)","","15000","Mumbai","A7,","PROJECT-1: 1. Setting up analytics framework for FMCG industry 2. Configuration of existing framework using C# on SAP Business One 3. Setting up regular alerts and reports to senior management Project domain Analytics, Data Science Skills: C sharp, C#, R MySQL Expected learning (in bullet points) 1. Enhancement in C#, C sharp, and similar data analytics languages 2. Refining skills related to business analysis, sales and supply chain analysis 3. Understanding and implementing industry-wide accepted frameworks and customizing to business needs 4. Reporting to senior management, team 5. Working with the best and the brightest minds in consumer goods
","PROJECT-1: -
","PROJECT-1: -
",
"5275","L & T Infotech(Pan India (Location))","Computer Science","25000","Pan India (Location)","A7,","PROJECT-1: JD: Work and Collaborate with cross functional engineering teams •              Responsible for building Web & Mobile  solutions using Cloud , AI/ML technologies •              Build application monitoring tools, resiliency and automation to increase efficiency •              Readiness to learn new technologies and domain •              Participate and lead solutions demos with clients Skillsets: • Strong technical experience in one or more of the following languages: Python, Java, Go, Programming Language •   Java , Node JS , Python • Database knowledge •     Understanding of DevOps, Agile and Infrastructure as a code concepts •     Understanding of Cloud and Knowledge in AI/ML
PROJECT-2: JD: Work and Collaborate with cross functional engineering teams • Design and develop ML / NLP models for the project requirement • Deliver ownership to setup ML / NLP models with respect to tools, data and infrastructure as required • Work closely with ML architect right from ML based solution conceptualization till implementation in response to an assigned business use cases Skillsets: • Strong knowledge of machine learning / NLP algorithms– Information extraction, named entity recognition, text clustering, text summarization, intent classification, word embeddings, vector space models; experience in developing models • Strong knowledge in NLP using Python; experience in developing microservices and web services • Understanding of data and data analysis; experience with large data sets • Thorough with pandas, scikit and numpy • Knowhow on implementing and deploying machine learning and deep learning frameworks (Spark, TensorFlow, Keras, Caffe, etc.) through distribution cluster and application programming in cloud platforms including Azure, IBM, AWS and GCP”
PROJECT-3: JD: Researching advanced technologies and reviewing business context for solutions to client challenges. Defining the vision and requirements for the solution, (RFIs, RFPs or prototype development), thereby developing the selected solution roadmap. Skillsets: Communicating the architecture to the stakeholders and collaborating with domain architects in the formalization and adoption of IT standards and procedures Identifying and recommending appropriate solutions incorporating business and technology productivity, usability, and total cost of ownership
PROJECT-4: JD: Work and Collaborate with cross functional engineering teams •              Responsible for building Web & Mobile solutions using Angular / ReactJS, NodeJS, Python •              Building reusable components and self-service application •              Readiness to learn new technologies and domain •              Participate and lead solutions demos with clients Skillsets: •   Strong technical experience in one or more of the following languages: Angular / ReactJS, Python, HTML, CSS, Bootstrap Programming Language •   Angular / ReactJS, JavaScript, Python, HTML, CSS, Bootstrap •   Database knowledge •   Understanding of DevOps, Agile and Infrastructure as a code concepts
PROJECT-5: JD: Work and Collaborate with cross functional engineering teams •              Responsible for building Mobile solutions using technologies like Android/iOS Native, Xamarin, React Native •              Building reusable components and self-service application •              Readiness to learn new technologies and domain •              Participate and lead solutions demos with clients Skillsets: •   Strong technical experience in one or more of the following languages: Java, .Net, JavaScript Programming Language preferable •   Android/iOS Native, Xamarin, React Native, Flutter •   Database knowledge •   Understanding of DevOps, Agile and Infrastructure as a code concepts
PROJECT-6: JD: Work and Collaborate with cross functional engineering teams •              Responsible for Web solutions using technologies like AEM, Liferay •              Building reusable components and self-service application •              Readiness to learn new technologies and domain •              Participate and lead solutions demos with clients Skillsets: •   Strong technical experience in one or more of the following languages: Java, , Java Script Programming Language preferable •   HTML, CSS •   Database knowledge •   Understanding of DevOps, Agile and Infrastructure as a code concepts
PROJECT-7: JD: Work and Collaborate with Solutions and Business Development  teams Building reusable components and self-service application Readiness to learn new technologies and domain Work closely with other developers, architects, business and systems analysts to plan & design solutions for customers based on their requirements Document design concepts and collaborate with both technical and non-technical stakeholders Participate and lead solutions demos with clients Responsible for building  solutions using technologies like API , Microservices, Cloud, BPM. etc. Skillsets: Strong technical experience in one or more of the following languages: Java, .Net, Java Script Database knowledge Understanding of DevOps, Agile and Infrastructure as a code concepts Awareness of Emerging IT Technologies and ability to do research on new technology
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
PROJECT-4: -
PROJECT-5: -
PROJECT-6: -
PROJECT-7: -
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
PROJECT-4: -
PROJECT-5: -
PROJECT-6: -
PROJECT-7: -
",
"5018","Laneyes LLC(Delhi)","IT","7000","Delhi","A3, A7, A8,","PROJECT-1: Recorded videos for sports events is usually followed by arduous task of editing for picking up key moments. Computer Vision can be used to edit key moments in the video and provide a shorted video for later viewing
","PROJECT-1: Image processing , Python/Java
","PROJECT-1: ADV ENGG MATHEMATICS(-) , ALGEBRA-II(-)
",
"5205","Larsen and Toubro- Valves(Mumbai)","Mechanical","","Mumbai","H106, H141,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"3742","Linarc India Pvt. Ltd.(Chennai)","Infrastructure","20000","Chennai","A7, AA,","PROJECT-1: OR based scheduler for field services team Project domain Construction, Infrastructure, Industrial Services Skills: Technical programming skills, quick learner Quick learner, work ethics, ambitious Any specific courses that student should have taken Algorithms, OOP, Data design, search algorithms, etc. Any other requirements Must have high speed internet access at home Expected learning (in bullet points) Front-end development JSON Objects Data design Javascript frameworks Postgresql Python, Django
","PROJECT-1: -
","PROJECT-1: -
",
"4821","LOGIQ LABS Pvt Ltd ( eShipz.com )(Bangalore)","IT","","Bangalore","Any A3 , A3, A8, AA, H103, H112, H140,","PROJECT-1: Logistics & Analytics & Big Data + IOT
PROJECT-2: eShipz is a SaaS platform that eases the shipping processes for enterprises. We are looking out for smart marketing executives who have a good understanding of e-commerce industry, the customer persona of the ecommerce merchants and the latest trends on ecommerce The project would involve identifying the growth hacking techniques to improve the lead funnel, effectively communicate the product offerings to the customers and measuring the ROI on the different marketing strategies.
","PROJECT-1: IoT , Problem Solver, Self-starter
PROJECT-2: -
","PROJECT-1: -
PROJECT-2: -
",
"5301","LTTS(Bangalore)","","","Bangalore","H141,","PROJECT-1: Details awaited
","PROJECT-1: -
","PROJECT-1: -
",
"508","Lucas TVS Ltd.(Pondicherry)","Mechanical","10000","Pondicherry","A4,","PROJECT-1: Finite Element analysis and report preparation of Two wheeler starter and BLDC. Project domain Finite Element Modeling CAD and Skills: FEM, CAD. System Fundamentals Expected learning (in bullet points) Analysis & Modeling
","PROJECT-1: -
","PROJECT-1: -
",
"4095","Mahati Infra Services Pvt. Ltd(Hyderabad)","Infrastructure","","Hyderabad","H144,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"796","Mahle Behr India Engineering Services(Pune)","Mechanical","","Pune","","","","",
"5035","Mailmodo (Whyist Solutions Pvt. Ltd.)(Bangalore)","","15000","Bangalore","Any","PROJECT-1: In this role, the student will be directly working with the CEO understanding product development, market research and user communication. On a day to day basis, the intern will talk to our customers, understand their pain points, do competition and user research, create product roadmap, write product communication, map the product roadmap with user journey and communicate & guide the technical team about various steps Project domain Product Management Skills: Very strong research skill - Analytical Mindset - Strong communication skills - Ability to reach out to new people and converse with them Any other requirements Any student with experience in UI design would be preferred 11 Expected learning (in bullet points) - How to conduct a market research - How to manage a SaaS tech product - Understanding product-market fit - Get to know nitty-gritties of product management, user communication and product marketing
PROJECT-2: a)The role is more of a generalist business person who would closely see the working of a startup in the initial days. b) Software Development: Skill: JavaScript, React, Node js, Web programming, APIs Mailmodo is a SaaS product to help businesses create interactive emails for them to get better conversions. It is working on a new technology making interactive email possible for businesses. It is founded by IIM & IIT graduates and is funded by group of angels including founder of major Indian companies. They aim to make emails better across the globe.
","PROJECT-1: -
PROJECT-2: -
","PROJECT-1: -
PROJECT-2: -
",
"2765","Mapmy India - Software(New delhi)","IT","20000","New delhi","A7, C6,","PROJECT-1: Domain : IT
","PROJECT-1: -
","PROJECT-1: -
",
"3035","MapMyIndia(Bangalore)","IT","","Bangalore","H149,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"5283","MapmyIndia - Hardware Engineers(New Delhi)","","10000","New Delhi","Any","PROJECT-1: For MapmyIndia’s Smart Mobility platform covering hardware & software for navigation, connected, autonomous, shared & electric mobility including IoT, telematics, remote control/V2X/V2V, infotainment, ADAS & EV/hybrid powertrains. We are looking for bright and enthusiastic engineers across, hardware, software and systems & designers, analysts & product manager. Should have interest/knowledge of the following: • Embedded electronics & hardware systems (circuit/board design & layout) • Embedded software (firmware & application software) • Mechanical & industrial product design & development, • EV/ICE/hybrid powertrains, motors & controllers • CAN/serial/cloud communication & COTA/FOTA • Power electronics & automotive electrical • Batteries & BMS • Automotive analytics including predictive maintenance • Multi-Sensor, peripheral & camera integration
","PROJECT-1: -
","PROJECT-1: -
",
"5284","MapmyIndia - Processing and Analytics(New Delhi)","","10000","New Delhi","Any","PROJECT-1: For MapmyIndia’s Autonomous and Assisted Driving (ADAS) solutions as well as satellite imagery analytics solutions we are looking for Computer Vision engineers. • Satellite imagery processing and analytics • Computer Vision (Mobile Camera) based processing and analytics
","PROJECT-1: -
","PROJECT-1: -
",
"5334","MapMyIndia - Sales(New delhi)","","","New delhi","Any","PROJECT-1: Details awaited
","PROJECT-1: -
","PROJECT-1: -
",
"4099","Markets & Markets(Pune)","Finance and Mgmt","","Pune","H149,","PROJECT-1: Details awaited
","PROJECT-1: -
","PROJECT-1: -
",
